# x  y  u  v  psi  vort
    361.000000     31.000000      0.587129      0.302939     15.974631     -0.000000
    371.000000     31.000000      0.491611      0.384117     12.556178     -0.000011
    381.000000     31.000000      0.356788      0.482121      8.232638     -0.000826
    391.000000     31.000000      0.157190      0.515765      3.071706     -0.019910
    501.000000     31.000000     -0.000125      0.007581     -0.003937      0.007291
    511.000000     31.000000     -0.008597      0.053671     -0.352622      0.002039
    521.000000     31.000000     -0.018169      0.064069     -0.960066     -0.001395
    531.000000     31.000000     -0.025199      0.060947     -1.590970     -0.003505
    541.000000     31.000000     -0.030642      0.054116     -2.167437     -0.004922
    551.000000     31.000000     -0.035090      0.046929     -2.672356     -0.005984
    561.000000     31.000000     -0.038733      0.040348     -3.108096     -0.006850
    571.000000     31.000000     -0.041623      0.034529     -3.481848     -0.007595
    581.000000     31.000000     -0.043781      0.029395     -3.800934     -0.008255
    591.000000     31.000000     -0.045220      0.024823     -4.071596     -0.008850
    601.000000     31.000000     -0.045960      0.020704     -4.298890     -0.009391
    611.000000     31.000000     -0.046019      0.016947     -4.486869     -0.009887
    621.000000     31.000000     -0.045421      0.013486     -4.638809     -0.010344
    631.000000     31.000000     -0.044191      0.010270     -4.757399     -0.010766
    641.000000     31.000000     -0.042354      0.007263     -4.844898     -0.011155
    651.000000     31.000000     -0.039941      0.004438     -4.903254     -0.011514
    661.000000     31.000000     -0.036979      0.001777     -4.934194     -0.011845
    671.000000     31.000000     -0.033502     -0.000732     -4.939292     -0.012149
    681.000000     31.000000     -0.029541     -0.003097     -4.920025     -0.012427
    691.000000     31.000000     -0.025132     -0.005322     -4.877811     -0.012679
    701.000000     31.000000     -0.020311     -0.007408     -4.814042     -0.012906
    711.000000     31.000000     -0.015117     -0.009356     -4.730103     -0.013110
    721.000000     31.000000     -0.009588     -0.011162     -4.627393     -0.013289
    731.000000     31.000000     -0.003768     -0.012825     -4.507334     -0.013445
    741.000000     31.000000      0.002301     -0.014341     -4.371378     -0.013578
    751.000000     31.000000      0.008574     -0.015706     -4.221015     -0.013688
    761.000000     31.000000      0.015002     -0.016916     -4.057773     -0.013776
    771.000000     31.000000      0.021536     -0.017967     -3.883220     -0.013841
    781.000000     31.000000      0.028124     -0.018855     -3.698966     -0.013885
    791.000000     31.000000      0.034711     -0.019575     -3.506669     -0.013906
    801.000000     31.000000      0.041235     -0.020119     -3.308045     -0.013906
    811.000000     31.000000      0.047631     -0.020477     -3.104899     -0.013883
    821.000000     31.000000      0.053824     -0.020629     -2.899181     -0.013835
    831.000000     31.000000      0.059729     -0.020540     -2.693109     -0.013762
    841.000000     31.000000      0.065251     -0.020145     -2.489386     -0.013659
    851.000000     31.000000      0.070283     -0.019329     -2.291590     -0.013521
    861.000000     31.000000      0.074710     -0.017899     -2.104815     -0.013340
    871.000000     31.000000      0.078421     -0.015543     -1.936650     -0.013110
    881.000000     31.000000      0.081311     -0.011815     -1.798473     -0.012831
    891.000000     31.000000      0.083226     -0.006218     -1.706562     -0.012539

      1.000000     41.000000      0.998539      0.000013     40.935194     -0.000000
     11.000000     41.000000      0.998507      0.000271     40.933774     -0.000000
     21.000000     41.000000      0.998417      0.000537     40.929741     -0.000000
     31.000000     41.000000      0.998266      0.000818     40.922980     -0.000000
     41.000000     41.000000      0.998050      0.001123     40.913296     -0.000000
     51.000000     41.000000      0.997762      0.001459     40.900416     -0.000000
     61.000000     41.000000      0.997395      0.001836     40.883978     -0.000000
     71.000000     41.000000      0.996940      0.002264     40.863526     -0.000000
     81.000000     41.000000      0.996383      0.002753     40.838502     -0.000000
     91.000000     41.000000      0.995711      0.003315     40.808232     -0.000000
    101.000000     41.000000      0.994905      0.003965     40.771913     -0.000000
    111.000000     41.000000      0.993947      0.004717     40.728597     -0.000000
    121.000000     41.000000      0.992811      0.005590     40.677169     -0.000000
    131.000000     41.000000      0.991471      0.006605     40.616323     -0.000000
    141.000000     41.000000      0.989894      0.007784     40.544533     -0.000000
    151.000000     41.000000      0.988044      0.009155     40.460015     -0.000000
    161.000000     41.000000      0.985877      0.010752     40.360686     -0.000000
    171.000000     41.000000      0.983343      0.012612     40.244108     -0.000000
    181.000000     41.000000      0.980387      0.014782     40.107422     -0.000000
    191.000000     41.000000      0.976939      0.017316     39.947270     -0.000000
    201.000000     41.000000      0.972925      0.020280     39.759687     -0.000000
    211.000000     41.000000      0.968254      0.023756     39.539979     -0.000000
    221.000000     41.000000      0.962822      0.027842     39.282556     -0.000000
    231.000000     41.000000      0.956506      0.032661     38.980725     -0.000000
    241.000000     41.000000      0.949165      0.038365     38.626422     -0.000000
    251.000000     41.000000      0.940631      0.045149     38.209861     -0.000000
    261.000000     41.000000      0.930708      0.053257     37.719075     -0.000000
    271.000000     41.000000      0.919163      0.063006     37.139309     -0.000000
    281.000000     41.000000      0.905722      0.074806     36.452197     -0.000000
    291.000000     41.000000      0.890057      0.089195     35.634665     -0.000000
    301.000000     41.000000      0.871779      0.106891     34.657408     -0.000000
    311.000000     41.000000      0.850415      0.128856     33.482796     -0.000000
    321.000000     41.000000      0.825386      0.156408     32.061902     -0.000000
    331.000000     41.000000      0.795952      0.191377     30.330238     -0.000000
    341.000000     41.000000      0.761103      0.236366     28.201427     -0.000000
    351.000000     41.000000      0.719301      0.295204     25.557435     -0.000000
    361.000000     41.000000      0.667774      0.373781     22.232611     -0.000000
    371.000000     41.000000      0.600414      0.481727     17.985653     -0.000005
    381.000000     41.000000      0.500019      0.634350     12.450180     -0.000525
    391.000000     41.000000      0.298693      0.789272      5.221398     -0.021902
    501.000000     41.000000     -0.000184      0.010182     -0.005413      0.009545
    511.000000     41.000000     -0.000978      0.057918     -0.411593      0.000002
    521.000000     41.000000      0.007493      0.063815     -1.035427     -0.004287
    531.000000     41.000000      0.017299      0.059551     -1.656306     -0.006621
    541.000000     41.000000      0.025899      0.052717     -2.218448     -0.008161
    551.000000     41.000000      0.033155      0.045648     -2.710035     -0.009313
    561.000000     41.000000      0.039435      0.039053     -3.133029     -0.010247
    571.000000     41.000000      0.045113      0.033076     -3.493155     -0.011043
    581.000000     41.000000      0.050475      0.027675     -3.796458     -0.011741
    591.000000     41.000000      0.055718      0.022765     -4.048281     -0.012365
    601.000000     41.000000      0.060978      0.018262     -4.253104     -0.012928
    611.000000     41.000000      0.066346      0.014097     -4.414636     -0.013440
    621.000000     41.000000      0.071878      0.010217     -4.535981     -0.013907
    631.000000     41.000000      0.077610      0.006582     -4.619780     -0.014334
    641.000000     41.000000      0.083560      0.003164     -4.668336     -0.014724
    651.000000     41.000000      0.089734     -0.000057     -4.683711     -0.015080
    661.000000     41.000000      0.096128     -0.003095     -4.667800     -0.015403
    671.000000     41.000000      0.102732     -0.005957     -4.622393     -0.015697
    681.000000     41.000000      0.109528     -0.008648     -4.549221     -0.015960
    691.000000     41.000000      0.116494     -0.011170     -4.449987     -0.016196
    701.000000     41.000000      0.123604     -0.013519     -4.326396     -0.016404
    711.000000     41.000000      0.130829     -0.015695     -4.180174     -0.016585
    721.000000     41.000000      0.138137     -0.017693     -4.013082     -0.016740
    731.000000     41.000000      0.145493     -0.019507     -3.826928     -0.016870
    741.000000     41.000000      0.152861     -0.021133     -3.623568     -0.016976
    751.000000     41.000000      0.160200     -0.022564     -3.404919     -0.017057
    761.000000     41.000000      0.167471     -0.023794     -3.172954     -0.017115
    771.000000     41.000000      0.174628     -0.024818     -2.929714     -0.017151
    781.000000     41.000000      0.181625     -0.025626     -2.677308     -0.017165
    791.000000     41.000000      0.188411     -0.026211     -2.417929     -0.017157
    801.000000     41.000000      0.194933     -0.026558     -2.153877     -0.017129
    811.000000     41.000000      0.201128     -0.026652     -1.887599     -0.017079
    821.000000     41.000000      0.206928     -0.026462     -1.621773     -0.017009
    831.000000     41.000000      0.212257     -0.025944     -1.359435     -0.016916
    841.000000     41.000000      0.217029     -0.025024     -1.104209     -0.016800
    851.000000     41.000000      0.221155     -0.023581     -0.860674     -0.016658
    861.000000     41.000000      0.224549     -0.021428     -0.634923     -0.016484
    871.000000     41.000000      0.227150     -0.018278     -0.435392     -0.016272
    881.000000     41.000000      0.228950     -0.013721     -0.273986     -0.016015
    891.000000     41.000000      0.230002     -0.007230     -0.167360     -0.015721

      1.000000     51.000000      0.998633      0.000016     50.921041     -0.000000
     11.000000     51.000000      0.998604      0.000330     50.919314     -0.000000
     21.000000     51.000000      0.998520      0.000653     50.914410     -0.000000
     31.000000     51.000000      0.998380      0.000995     50.906189     -0.000000
     41.000000     51.000000      0.998179      0.001365     50.894417     -0.000000
     51.000000     51.000000      0.997912      0.001773     50.878762     -0.000000
     61.000000     51.000000      0.997572      0.002231     50.858787     -0.000000
     71.000000     51.000000      0.997150      0.002750     50.833942     -0.000000
     81.000000     51.000000      0.996635      0.003342     50.803552     -0.000000
     91.000000     51.000000      0.996014      0.004023     50.766806     -0.000000
    101.000000     51.000000      0.995271      0.004810     50.722736     -0.000000
    111.000000     51.000000      0.994388      0.005720     50.670202     -0.000000
    121.000000     51.000000      0.993344      0.006774     50.607864     -0.000000
    131.000000     51.000000      0.992115      0.007998     50.534156     -0.000000
    141.000000     51.000000      0.990672      0.009419     50.447250     -0.000000
    151.000000     51.000000      0.988984      0.011070     50.345015     -0.000000
    161.000000     51.000000      0.987012      0.012989     50.224967     -0.000000
    171.000000     51.000000      0.984716      0.015221     50.084207     -0.000000
    181.000000     51.000000      0.982045      0.017819     49.919347     -0.000000
    191.000000     51.000000      0.978946      0.020846     49.726416     -0.000000
    201.000000     51.000000      0.975354      0.024380     49.500750     -0.000000
