# x  y  u  v  psi  vort
    581.000000     41.000000      0.000762      0.023862     -7.156548     -0.013290
    591.000000     41.000000      0.003219      0.020193     -7.376678     -0.013740
    601.000000     41.000000      0.006108      0.016681     -7.560924     -0.014167
    611.000000     41.000000      0.009426      0.013303     -7.710735     -0.014572
    621.000000     41.000000      0.013161      0.010044     -7.827372     -0.014955
    631.000000     41.000000      0.017296      0.006895     -7.911973     -0.015316
    641.000000     41.000000      0.021811      0.003852     -7.965616     -0.015656
    651.000000     41.000000      0.026679      0.000916     -7.989362     -0.015973
    661.000000     41.000000      0.031869     -0.001911     -7.984291     -0.016268
    671.000000     41.000000      0.037349     -0.004621     -7.951532     -0.016539
    681.000000     41.000000      0.043081     -0.007208     -7.892280     -0.016787
    691.000000     41.000000      0.049024     -0.009663     -7.807811     -0.017010
    701.000000     41.000000      0.055131     -0.011976     -7.699493     -0.017209
    711.000000     41.000000      0.061353     -0.014138     -7.568789     -0.017383
    721.000000     41.000000      0.067633     -0.016138     -7.417263     -0.017531
    731.000000     41.000000      0.073911     -0.017965     -7.246592     -0.017653
    741.000000     41.000000      0.080118     -0.019603     -7.058582     -0.017748
    751.000000     41.000000      0.086179     -0.021033     -6.855214     -0.017814
    761.000000     41.000000      0.092010     -0.022222     -6.638722     -0.017851
    771.000000     41.000000      0.097520     -0.023122     -6.411732     -0.017855
    781.000000     41.000000      0.102614     -0.023657     -6.177486     -0.017824
    791.000000     41.000000      0.107195     -0.023707     -5.940192     -0.017752
    801.000000     41.000000      0.111176     -0.023094     -5.705528     -0.017633
    811.000000     41.000000      0.114497     -0.021561     -5.481337     -0.017459
    821.000000     41.000000      0.117130     -0.018750     -5.278519     -0.017224
    831.000000     41.000000      0.119096     -0.014208     -5.112041     -0.016929
    841.000000     41.000000      0.120398     -0.007458     -5.001685     -0.016609

      1.000000     51.000000      0.998658      0.000016     50.922399     -0.000000
     11.000000     51.000000      0.998629      0.000326     50.920696     -0.000000
     21.000000     51.000000      0.998546      0.000644     50.915858     -0.000000
     31.000000     51.000000      0.998407      0.000982     50.907746     -0.000000
     41.000000     51.000000      0.998209      0.001347     50.896128     -0.000000
     51.000000     51.000000      0.997946      0.001751     50.880671     -0.000000
     61.000000     51.000000      0.997611      0.002204     50.860942     -0.000000
     71.000000     51.000000      0.997194      0.002718     50.836391     -0.000000
     81.000000     51.000000      0.996685      0.003305     50.806344     -0.000000
     91.000000     51.000000      0.996071      0.003982     50.769991     -0.000000
    101.000000     51.000000      0.995336      0.004763     50.726364     -0.000000
    111.000000     51.000000      0.994463      0.005668     50.674321     -0.000000
    121.000000     51.000000      0.993429      0.006719     50.612521     -0.000000
    131.000000     51.000000      0.992211      0.007938     50.539392     -0.000000
    141.000000     51.000000      0.990779      0.009356     50.453099     -0.000000
    151.000000     51.000000      0.989103      0.011006     50.351501     -0.000000
    161.000000     51.000000      0.987144      0.012924     50.232099     -0.000000
    171.000000     51.000000      0.984859      0.015158     50.091976     -0.000000
    181.000000     51.000000      0.982201      0.017761     49.927716     -0.000000
    191.000000     51.000000      0.979112      0.020798     49.735320     -0.000000
    201.000000     51.000000      0.975529      0.024344     49.510081     -0.000000
