
===== BASELINE RUN: constant w =  0.10 =====
R= 3.00  iter= 150000  dpmx= 3.86073E-05  domx= 3.54720E-07
R= 3.00  iter= 155000  dpmx= 3.72471E-05  domx= 3.43442E-07
R= 3.00  iter= 160000  dpmx= 3.59563E-05  domx= 3.32597E-07
R= 3.00  iter= 165000  dpmx= 3.47292E-05  domx= 3.22159E-07
R= 3.00  iter= 170000  dpmx= 3.35611E-05  domx= 3.12108E-07
R= 3.00  iter= 175000  dpmx= 3.24467E-05  domx= 3.02423E-07
R= 3.00  iter= 180000  dpmx= 3.13828E-05  domx= 2.93085E-07
R= 3.00  iter= 185000  dpmx= 3.03651E-05  domx= 2.84077E-07
R= 3.00  iter= 190000  dpmx= 2.93908E-05  domx= 2.75383E-07
R= 3.00  iter= 195000  dpmx= 2.84566E-05  domx= 2.66987E-07
R= 3.00  iter= 200000  dpmx= 2.75601E-05  domx= 2.58875E-07
Finished R=  3.00  final dpmx= 2.75601E-05  domx= 2.58875E-07
Wrote field for R=  3.00 to extra_field_R3_200K_step10.dat
 Starting new R from previous solution, R =    5.0000000000000000     
 =========================================================
Beginning iterations for R =  5.00
 =========================================================
R= 5.00  iter=   5000  dpmx= 2.37555E-04  domx= 2.58527E-06
R= 5.00  iter=  10000  dpmx= 2.24569E-04  domx= 1.53065E-06
R= 5.00  iter=  15000  dpmx= 1.80422E-04  domx= 1.10496E-06
R= 5.00  iter=  20000  dpmx= 1.41316E-04  domx= 8.86422E-07
R= 5.00  iter=  25000  dpmx= 1.02480E-04  domx= 7.60994E-07
R= 5.00  iter=  30000  dpmx= 8.41226E-05  domx= 6.83200E-07
R= 5.00  iter=  35000  dpmx= 7.83926E-05  domx= 6.30959E-07
R= 5.00  iter=  40000  dpmx= 7.22872E-05  domx= 5.92569E-07
R= 5.00  iter=  45000  dpmx= 6.62596E-05  domx= 5.61698E-07
R= 5.00  iter=  50000  dpmx= 6.06209E-05  domx= 5.34986E-07
R= 5.00  iter=  55000  dpmx= 5.55362E-05  domx= 5.10721E-07
R= 5.00  iter=  60000  dpmx= 5.10732E-05  domx= 4.88084E-07
R= 5.00  iter=  65000  dpmx= 4.72393E-05  domx= 4.66709E-07
R= 5.00  iter=  70000  dpmx= 4.39663E-05  domx= 4.46447E-07
R= 5.00  iter=  75000  dpmx= 4.11489E-05  domx= 4.27240E-07
R= 5.00  iter=  80000  dpmx= 3.86942E-05  domx= 4.09056E-07
R= 5.00  iter=  85000  dpmx= 3.65312E-05  domx= 3.91864E-07
R= 5.00  iter=  90000  dpmx= 3.46060E-05  domx= 3.75629E-07
R= 5.00  iter=  95000  dpmx= 3.28764E-05  domx= 3.60302E-07
R= 5.00  iter= 100000  dpmx= 3.13094E-05  domx= 3.45833E-07
R= 5.00  iter= 105000  dpmx= 2.98801E-05  domx= 3.32164E-07
R= 5.00  iter= 110000  dpmx= 2.85675E-05  domx= 3.19240E-07
R= 5.00  iter= 115000  dpmx= 2.73555E-05  domx= 3.07006E-07
R= 5.00  iter= 120000  dpmx= 2.62307E-05  domx= 2.95409E-07
R= 5.00  iter= 125000  dpmx= 2.51825E-05  domx= 2.84401E-07
R= 5.00  iter= 130000  dpmx= 2.42017E-05  domx= 2.73937E-07
R= 5.00  iter= 135000  dpmx= 2.32805E-05  domx= 2.63977E-07
R= 5.00  iter= 140000  dpmx= 2.24128E-05  domx= 2.54485E-07
R= 5.00  iter= 145000  dpmx= 2.15932E-05  domx= 2.45426E-07
R= 5.00  iter= 150000  dpmx= 2.08171E-05  domx= 2.36771E-07
R= 5.00  iter= 155000  dpmx= 2.00805E-05  domx= 2.28493E-07
R= 5.00  iter= 160000  dpmx= 1.93799E-05  domx= 2.20567E-07
R= 5.00  iter= 165000  dpmx= 1.87125E-05  domx= 2.12971E-07
R= 5.00  iter= 170000  dpmx= 1.80754E-05  domx= 2.05684E-07
R= 5.00  iter= 175000  dpmx= 1.74665E-05  domx= 1.98688E-07
R= 5.00  iter= 180000  dpmx= 1.68839E-05  domx= 1.91967E-07
R= 5.00  iter= 185000  dpmx= 1.63252E-05  domx= 1.85505E-07
R= 5.00  iter= 190000  dpmx= 1.57895E-05  domx= 1.79287E-07
R= 5.00  iter= 195000  dpmx= 1.52748E-05  domx= 1.73301E-07
R= 5.00  iter= 200000  dpmx= 1.47800E-05  domx= 1.67535E-07
Finished R=  5.00  final dpmx= 1.47800E-05  domx= 1.67535E-07
Wrote field for R=  5.00 to extra_field_R5_200K_step10.dat
 Starting new R from previous solution, R =    7.0000000000000000     
 =========================================================
Beginning iterations for R =  7.00
 =========================================================
R= 7.00  iter=   5000  dpmx= 1.13573E-04  domx= 2.64880E-06
R= 7.00  iter=  10000  dpmx= 9.54122E-05  domx= 9.55382E-07
